dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param,high_dim
yeast,lof,0,0.0001,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.16479373,4.607450962,11.77224469,nu_0.1,FALSE
yeast,lof,0.01,0.0001,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.16479373,4.607450962,11.77224469,nu_0.1,FALSE
yeast,lof,0.05,0.0001,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.16479373,4.607450962,11.77224469,nu_0.1,FALSE
yeast,lof,0.1,0.0001,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.16479373,4.607450962,11.77224469,nu_0.1,FALSE
yeast,lof,0,0.0001,TRUE,3,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.239631176,4.622648716,11.86227989,nu_0.5,FALSE
yeast,lof,0.01,0.0001,TRUE,3,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.239631176,4.622648716,11.86227989,nu_0.5,FALSE
yeast,lof,0.05,0.0001,TRUE,3,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.239631176,4.622648716,11.86227989,nu_0.5,FALSE
yeast,lof,0.1,0.0001,TRUE,3,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.239631176,4.622648716,11.86227989,nu_0.5,FALSE
yeast,lof,0,0.0001,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.239631176,4.656406641,11.89603782,nu_0.5,FALSE
yeast,lof,0.01,0.0001,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.239631176,4.656406641,11.89603782,nu_0.5,FALSE
yeast,lof,0.05,0.0001,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.239631176,4.656406641,11.89603782,nu_0.5,FALSE
yeast,lof,0.1,0.0001,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.239631176,4.656406641,11.89603782,nu_0.5,FALSE
yeast,lof,0,0.0001,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.214034319,10.5101099,17.72414422,nu_0.1,FALSE
yeast,lof,0.01,0.0001,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.214034319,10.5101099,17.72414422,nu_0.1,FALSE
yeast,lof,0.05,0.0001,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.214034319,10.5101099,17.72414422,nu_0.1,FALSE
yeast,lof,0.1,0.0001,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.214034319,10.5101099,17.72414422,nu_0.1,FALSE
yeast,lof,0,0.0001,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.214034319,4.702379704,11.91641402,nu_0.1,FALSE
yeast,lof,0.01,0.0001,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.214034319,4.702379704,11.91641402,nu_0.1,FALSE
yeast,lof,0.05,0.0001,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.214034319,4.702379704,11.91641402,nu_0.1,FALSE
yeast,lof,0.1,0.0001,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.214034319,4.702379704,11.91641402,nu_0.1,FALSE
yeast,lof,0,0.0001,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.51666069,4.601697683,12.11835837,nu_0.5,FALSE
yeast,lof,0.01,0.0001,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.51666069,4.601697683,12.11835837,nu_0.5,FALSE
yeast,lof,0.05,0.0001,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.51666069,4.601697683,12.11835837,nu_0.5,FALSE
yeast,lof,0.1,0.0001,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.51666069,4.601697683,12.11835837,nu_0.5,FALSE
yeast,lof,0,0.0001,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.51666069,4.618340731,12.13500142,nu_0.5,FALSE
yeast,lof,0.01,0.0001,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.51666069,4.618340731,12.13500142,nu_0.5,FALSE
yeast,lof,0.05,0.0001,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.51666069,4.618340731,12.13500142,nu_0.5,FALSE
yeast,lof,0.1,0.0001,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.51666069,4.618340731,12.13500142,nu_0.5,FALSE
yeast,lof,0,0.0001,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.444787502,10.27452087,17.71930838,nu_0.1,FALSE
yeast,lof,0.01,0.0001,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.444787502,10.27452087,17.71930838,nu_0.1,FALSE
yeast,lof,0.05,0.0001,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.444787502,10.27452087,17.71930838,nu_0.1,FALSE
yeast,lof,0.1,0.0001,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.444787502,10.27452087,17.71930838,nu_0.1,FALSE
yeast,lof,0,0.0001,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.444787502,4.725604534,12.17039204,nu_0.1,FALSE
yeast,lof,0.01,0.0001,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.444787502,4.725604534,12.17039204,nu_0.1,FALSE
yeast,lof,0.05,0.0001,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.444787502,4.725604534,12.17039204,nu_0.1,FALSE
yeast,lof,0.1,0.0001,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.444787502,4.725604534,12.17039204,nu_0.1,FALSE
yeast,lof,0,0.0001,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.34309864,4.693544388,12.03664303,nu_0.5,FALSE
yeast,lof,0.01,0.0001,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.34309864,4.693544388,12.03664303,nu_0.5,FALSE
yeast,lof,0.05,0.0001,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.34309864,4.693544388,12.03664303,nu_0.5,FALSE
yeast,lof,0.1,0.0001,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.34309864,4.693544388,12.03664303,nu_0.5,FALSE
yeast,lof,0,0.0001,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.34309864,4.637894869,11.98099351,nu_0.5,FALSE
yeast,lof,0.01,0.0001,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.34309864,4.637894869,11.98099351,nu_0.5,FALSE
yeast,lof,0.05,0.0001,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.34309864,4.637894869,11.98099351,nu_0.5,FALSE
yeast,lof,0.1,0.0001,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.34309864,4.637894869,11.98099351,nu_0.5,FALSE
yeast,lof,0,0.0001,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.555289745,6.176314116,13.73160386,nu_0.1,FALSE
yeast,lof,0.01,0.0001,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.555289745,6.176314116,13.73160386,nu_0.1,FALSE
yeast,lof,0.05,0.0001,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.555289745,6.176314116,13.73160386,nu_0.1,FALSE
yeast,lof,0.1,0.0001,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.555289745,6.176314116,13.73160386,nu_0.1,FALSE
yeast,lof,0,0.0001,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.555289745,5.851507187,13.40679693,nu_0.1,FALSE
yeast,lof,0.01,0.0001,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.555289745,5.851507187,13.40679693,nu_0.1,FALSE
yeast,lof,0.05,0.0001,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.555289745,5.851507187,13.40679693,nu_0.1,FALSE
yeast,lof,0.1,0.0001,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.555289745,5.851507187,13.40679693,nu_0.1,FALSE
yeast,lof,0,0.0001,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.296830654,5.688325882,12.98515654,nu_0.5,FALSE
yeast,lof,0.01,0.0001,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.296830654,5.688325882,12.98515654,nu_0.5,FALSE
yeast,lof,0.05,0.0001,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.296830654,5.688325882,12.98515654,nu_0.5,FALSE
yeast,lof,0.1,0.0001,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.296830654,5.688325882,12.98515654,nu_0.5,FALSE
yeast,lof,0,0.0001,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.296830654,5.689764023,12.98659468,nu_0.5,FALSE
yeast,lof,0.01,0.0001,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.296830654,5.689764023,12.98659468,nu_0.5,FALSE
yeast,lof,0.05,0.0001,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.296830654,5.689764023,12.98659468,nu_0.5,FALSE
yeast,lof,0.1,0.0001,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.296830654,5.689764023,12.98659468,nu_0.5,FALSE
yeast,lof,0,0.01,TRUE,3,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.154494762,10.41027665,17.56477141,nu_0.1,FALSE
yeast,lof,0.01,0.01,TRUE,3,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.154494762,10.41027665,17.56477141,nu_0.1,FALSE
yeast,lof,0.05,0.01,TRUE,3,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.154494762,10.41027665,17.56477141,nu_0.1,FALSE
yeast,lof,0.1,0.01,TRUE,3,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.154494762,10.41027665,17.56477141,nu_0.1,FALSE
yeast,lof,0,0.01,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.154494762,4.543555737,11.6980505,nu_0.1,FALSE
yeast,lof,0.01,0.01,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.154494762,4.543555737,11.6980505,nu_0.1,FALSE
yeast,lof,0.05,0.01,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.154494762,4.543555737,11.6980505,nu_0.1,FALSE
yeast,lof,0.1,0.01,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.154494762,4.543555737,11.6980505,nu_0.1,FALSE
yeast,lof,0,0.01,TRUE,3,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.289148092,4.615761042,11.90490913,nu_0.5,FALSE
yeast,lof,0.01,0.01,TRUE,3,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.289148092,4.615761042,11.90490913,nu_0.5,FALSE
yeast,lof,0.05,0.01,TRUE,3,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.289148092,4.615761042,11.90490913,nu_0.5,FALSE
yeast,lof,0.1,0.01,TRUE,3,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.289148092,4.615761042,11.90490913,nu_0.5,FALSE
yeast,lof,0,0.01,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.289148092,4.619448185,11.90859628,nu_0.5,FALSE
yeast,lof,0.01,0.01,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.289148092,4.619448185,11.90859628,nu_0.5,FALSE
yeast,lof,0.05,0.01,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.289148092,4.619448185,11.90859628,nu_0.5,FALSE
yeast,lof,0.1,0.01,TRUE,3,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.289148092,4.619448185,11.90859628,nu_0.5,FALSE
yeast,lof,0,0.01,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.328558445,10.49394393,17.82250237,nu_0.1,FALSE
yeast,lof,0.01,0.01,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.328558445,10.49394393,17.82250237,nu_0.1,FALSE
yeast,lof,0.05,0.01,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.328558445,10.49394393,17.82250237,nu_0.1,FALSE
yeast,lof,0.1,0.01,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.328558445,10.49394393,17.82250237,nu_0.1,FALSE
yeast,lof,0,0.01,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.328558445,4.558709145,11.88726759,nu_0.1,FALSE
yeast,lof,0.01,0.01,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.328558445,4.558709145,11.88726759,nu_0.1,FALSE
yeast,lof,0.05,0.01,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.328558445,4.558709145,11.88726759,nu_0.1,FALSE
yeast,lof,0.1,0.01,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.328558445,4.558709145,11.88726759,nu_0.1,FALSE
yeast,lof,0,0.01,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.41049552,4.642410278,12.0529058,nu_0.5,FALSE
yeast,lof,0.01,0.01,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.41049552,4.642410278,12.0529058,nu_0.5,FALSE
yeast,lof,0.05,0.01,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.41049552,4.642410278,12.0529058,nu_0.5,FALSE
yeast,lof,0.1,0.01,TRUE,5,10,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.41049552,4.642410278,12.0529058,nu_0.5,FALSE
yeast,lof,0,0.01,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.41049552,4.648817778,12.0593133,nu_0.5,FALSE
yeast,lof,0.01,0.01,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.41049552,4.648817778,12.0593133,nu_0.5,FALSE
yeast,lof,0.05,0.01,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.41049552,4.648817778,12.0593133,nu_0.5,FALSE
yeast,lof,0.1,0.01,TRUE,5,50,0,0,0,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.41049552,4.648817778,12.0593133,nu_0.5,FALSE
yeast,lof,0,0.01,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.193898916,10.52453542,17.71843433,nu_0.1,FALSE
yeast,lof,0.01,0.01,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.193898916,10.52453542,17.71843433,nu_0.1,FALSE
yeast,lof,0.05,0.01,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.193898916,10.52453542,17.71843433,nu_0.1,FALSE
yeast,lof,0.1,0.01,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.193898916,10.52453542,17.71843433,nu_0.1,FALSE
yeast,lof,0,0.01,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.193898916,4.71020174,11.90410066,nu_0.1,FALSE
yeast,lof,0.01,0.01,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.193898916,4.71020174,11.90410066,nu_0.1,FALSE
yeast,lof,0.05,0.01,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.193898916,4.71020174,11.90410066,nu_0.1,FALSE
yeast,lof,0.1,0.01,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.193898916,4.71020174,11.90410066,nu_0.1,FALSE
yeast,lof,0,0.01,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.269323587,4.637378454,11.90670204,nu_0.5,FALSE
yeast,lof,0.01,0.01,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.269323587,4.637378454,11.90670204,nu_0.5,FALSE
yeast,lof,0.05,0.01,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.269323587,4.637378454,11.90670204,nu_0.5,FALSE
yeast,lof,0.1,0.01,TRUE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.269323587,4.637378454,11.90670204,nu_0.5,FALSE
yeast,lof,0,0.01,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.269323587,4.650574207,11.91989779,nu_0.5,FALSE
yeast,lof,0.01,0.01,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.269323587,4.650574207,11.91989779,nu_0.5,FALSE
yeast,lof,0.05,0.01,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.269323587,4.650574207,11.91989779,nu_0.5,FALSE
yeast,lof,0.1,0.01,TRUE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.269323587,4.650574207,11.91989779,nu_0.5,FALSE
yeast,lof,0,0.01,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.129045963,5.994786501,13.12383246,nu_0.1,FALSE
yeast,lof,0.01,0.01,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.129045963,5.994786501,13.12383246,nu_0.1,FALSE
yeast,lof,0.05,0.01,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.129045963,5.994786501,13.12383246,nu_0.1,FALSE
yeast,lof,0.1,0.01,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.129045963,5.994786501,13.12383246,nu_0.1,FALSE
yeast,lof,0,0.01,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.129045963,5.529662371,12.65870833,nu_0.1,FALSE
yeast,lof,0.01,0.01,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.129045963,5.529662371,12.65870833,nu_0.1,FALSE
yeast,lof,0.05,0.01,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.129045963,5.529662371,12.65870833,nu_0.1,FALSE
yeast,lof,0.1,0.01,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.129045963,5.529662371,12.65870833,nu_0.1,FALSE
yeast,lof,0,0.01,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.190513372,5.804202318,12.99471569,nu_0.5,FALSE
yeast,lof,0.01,0.01,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.190513372,5.804202318,12.99471569,nu_0.5,FALSE
yeast,lof,0.05,0.01,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.190513372,5.804202318,12.99471569,nu_0.5,FALSE
yeast,lof,0.1,0.01,FALSE,10,10,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.190513372,5.804202318,12.99471569,nu_0.5,FALSE
yeast,lof,0,0.01,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.190513372,5.698534489,12.88904786,nu_0.5,FALSE
yeast,lof,0.01,0.01,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.190513372,5.698534489,12.88904786,nu_0.5,FALSE
yeast,lof,0.05,0.01,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.190513372,5.698534489,12.88904786,nu_0.5,FALSE
yeast,lof,0.1,0.01,FALSE,10,50,0,0,0,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.190513372,5.698534489,12.88904786,nu_0.5,FALSE
abalone,lof,0,1.00E-06,TRUE,3,10,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.230268955,1.76999855,2.000267506,nu_0.1,FALSE
abalone,lof,0.01,1.00E-06,TRUE,3,10,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.230268955,1.76999855,2.000267506,nu_0.1,FALSE
abalone,lof,0.05,1.00E-06,TRUE,3,10,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.230268955,1.76999855,2.000267506,nu_0.1,FALSE
abalone,lof,0.1,1.00E-06,TRUE,3,10,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.230268955,1.76999855,2.000267506,nu_0.1,FALSE
abalone,lof,0,1.00E-06,TRUE,3,50,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.230268955,1.652451754,1.882720709,nu_0.1,FALSE
abalone,lof,0.01,1.00E-06,TRUE,3,50,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.230268955,1.652451754,1.882720709,nu_0.1,FALSE
abalone,lof,0.05,1.00E-06,TRUE,3,50,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.230268955,1.652451754,1.882720709,nu_0.1,FALSE
abalone,lof,0.1,1.00E-06,TRUE,3,50,0,0,0,0.4789,0.2999,0.3688,0.4789,0.2999,0.3688,0.230268955,1.652451754,1.882720709,nu_0.1,FALSE
